Code;TAS20;F1;F2;F3;Gender;Age;Card;T_Metaphors;T_ToM;T_FP;T_Interpret;T_Desc;T_Confussion;Text;Alex_A;Alex_B;Words;Sentences;Tokens;Tokens_Stop;Tokens_Stem;POS
1259d6cb9f81f0f343097304b0fbbe45;42;16;10;16;2;21;12VN;0;0;0;1;1;0;Yo creo que un hombre solitario se fue a dar un paseo en barca por el río, aparcó ahí, y ahí la dejó, se fue.;0;0;25;2;['yo', 'creo', 'que', 'un', 'hombre', 'solitario', 'se', 'fue', 'a', 'dar', 'un', 'paseo', 'en', 'barca', 'por', 'el', 'río', 'aparcó', 'ahí', 'y', 'ahí', 'la', 'dejó', 'se', 'fue'];['creo', 'hombre', 'solitario', 'dar', 'paseo', 'barca', 'río', 'aparcó', 'ahí', 'ahí', 'dejó'];['creo', 'hombr', 'solitario', 'dar', 'paseo', 'barca', 'río', 'aparcó', 'ahí', 'ahí', 'dejó'];[('yo', 'PRON'), ('creo', 'VERB'), ('que', 'SCONJ'), ('un', 'DET'), ('hombre', 'NOUN'), ('solitario', 'ADJ'), ('se', 'PRON'), ('fue', 'AUX'), ('a', 'ADP'), ('dar', 'VERB'), ('un', 'DET'), ('paseo', 'NOUN'), ('en', 'ADP'), ('barca', 'NOUN'), ('por', 'ADP'), ('el', 'DET'), ('río,', 'PROPN'), ('aparcó', 'VERB'), ('ahí,', 'PROPN'), ('y', 'CCONJ'), ('ahí', 'ADV'), ('la', 'DET'), ('dejó,', 'PROPN'), ('se', 'PRON'), ('fue.', 'PROPN')]
1259d6cb9f81f0f343097304b0fbbe45;42;16;10;16;2;21;13VH;0;1;0;1;0;0;Es una mujer que se despertó por la mañana, fue a su trabajo y la despidieron, y llegó a casa y se dio cuenta de que no le quedaba dinero y se puso a llorar.;0;0;35;2;['es', 'una', 'mujer', 'que', 'se', 'despertó', 'por', 'la', 'mañana', 'fue', 'a', 'su', 'trabajo', 'y', 'la', 'despidieron', 'y', 'llegó', 'a', 'casa', 'y', 'se', 'dio', 'cuenta', 'de', 'que', 'no', 'le', 'quedaba', 'dinero', 'y', 'se', 'puso', 'a', 'llorar'];['mujer', 'despertó', 'mañana', 'trabajo', 'despidieron', 'llegó', 'casa', 'dio', 'cuenta', 'quedaba', 'dinero', 'puso', 'llorar'];['mujer', 'despertó', 'mañana', 'trabajo', 'despidieron', 'llegó', 'casa', 'dio', 'cuenta', 'quedaba', 'dinero', 'puso', 'llorar'];[('es', 'AUX'), ('una', 'DET'), ('mujer', 'NOUN'), ('que', 'PRON'), ('se', 'PRON'), ('despertó', 'VERB'), ('por', 'ADP'), ('la', 'DET'), ('mañana,', 'PROPN'), ('fue', 'AUX'), ('a', 'ADP'), ('su', 'DET'), ('trabajo', 'NOUN'), ('y', 'CCONJ'), ('la', 'DET'), ('despidieron,', 'PROPN'), ('y', 'CCONJ'), ('llegó', 'AUX'), ('a', 'ADP'), ('casa', 'NOUN'), ('y', 'CCONJ'), ('se', 'PRON'), ('dio', 'VERB'), ('cuenta', 'NOUN'), ('de', 'ADP'), ('que', 'SCONJ'), ('no', 'ADV'), ('le', 'PRON'), ('quedaba', 'VERB'), ('dinero', 'NOUN'), ('y', 'CCONJ'), ('se', 'PRON'), ('puso', 'VERB'), ('a', 'ADP'), ('llorar.', 'PROPN')]
1259d6cb9f81f0f343097304b0fbbe45;42;16;10;16;2;21;10N;0;1;0;1;0;0;Son dos abuelitos que se quieren mucho y que llevan toda la vida juntos y se están diciendo que se quieren mucho.;0;0;22;2;['son', 'dos', 'abuelitos', 'que', 'se', 'quieren', 'mucho', 'y', 'que', 'llevan', 'toda', 'la', 'vida', 'juntos', 'y', 'se', 'están', 'diciendo', 'que', 'se', 'quieren', 'mucho'];['dos', 'abuelitos', 'quieren', 'llevan', 'toda', 'vida', 'juntos', 'diciendo', 'quieren'];['do', 'abuelito', 'quieren', 'llevan', 'toda', 'vida', 'junto', 'diciendo', 'quieren'];[('son', 'AUX'), ('dos', 'NUM'), ('abuelitos', 'NOUN'), ('que', 'PRON'), ('se', 'PRON'), ('quieren', 'VERB'), ('mucho', 'ADV'), ('y', 'CCONJ'), ('que', 'PRON'), ('llevan', 'VERB'), ('toda', 'DET'), ('la', 'DET'), ('vida', 'NOUN'), ('juntos', 'ADJ'), ('y', 'CCONJ'), ('se', 'PRON'), ('están', 'AUX'), ('diciendo', 'AUX'), ('que', 'SCONJ'), ('se', 'PRON'), ('quieren', 'VERB'), ('mucho.', 'PROPN')]
3a7bc6a0450eda9cc016324a2ee5b749;56;18;20;18;2;23;3VH;0;1;0;0;0;1;Alguien que está triste o cansado de algo y está decidiendo su vida, no sé, porque parece que está aquí con unas tijeras. O que está decepcionada o triste.;0;1;29;3;['alguien', 'que', 'está', 'triste', 'o', 'cansado', 'de', 'algo', 'y', 'está', 'decidiendo', 'su', 'vida', 'no', 'sé', 'porque', 'parece', 'que', 'está', 'aquí', 'con', 'unas', 'tijeras', 'o', 'que', 'está', 'decepcionada', 'o', 'triste'];['alguien', 'triste', 'cansado', 'decidiendo', 'vida', 'sé', 'parece', 'aquí', 'unas', 'tijeras', 'decepcionada', 'triste'];['alguien', 'trist', 'cansado', 'decidiendo', 'vida', 'sé', 'parec', 'aquí', 'una', 'tijera', 'decepcionada', 'trist'];[('alguien', 'PRON'), ('que', 'PRON'), ('está', 'AUX'), ('triste', 'ADJ'), ('o', 'CCONJ'), ('cansado', 'ADJ'), ('de', 'ADP'), ('algo', 'PRON'), ('y', 'CCONJ'), ('está', 'AUX'), ('decidiendo', 'VERB'), ('su', 'DET'), ('vida,', 'NOUN'), ('no', 'ADV'), ('sé,', 'PROPN'), ('porque', 'SCONJ'), ('parece', 'AUX'), ('que', 'SCONJ'), ('está', 'VERB'), ('aquí', 'ADV'), ('con', 'ADP'), ('unas', 'DET'), ('tijeras.', 'PROPN'), ('o', 'CCONJ'), ('que', 'PRON'), ('está', 'AUX'), ('decepcionada', 'ADJ'), ('o', 'CCONJ'), ('triste.', 'PROPN')]
3a7bc6a0450eda9cc016324a2ee5b749;56;18;20;18;2;23;11;0;0;0;1;0;0;un bosque encantado en el cual no habitaba nadie hasta que un día apareció un toro y empezaron a descubrir un mundo mágico en el cual las piedras hablaban.;0;1;29;2;['un', 'bosque', 'encantado', 'en', 'el', 'cual', 'no', 'habitaba', 'nadie', 'hasta', 'que', 'un', 'día', 'apareció', 'un', 'toro', 'y', 'empezaron', 'a', 'descubrir', 'un', 'mundo', 'mágico', 'en', 'el', 'cual', 'las', 'piedras', 'hablaban'];['bosque', 'encantado', 'habitaba', 'nadie', 'día', 'apareció', 'toro', 'empezaron', 'descubrir', 'mundo', 'mágico', 'piedras', 'hablaban'];['bosqu', 'encantado', 'habitaba', 'nadi', 'día', 'apareció', 'toro', 'empezaron', 'descubrir', 'mundo', 'mágico', 'piedra', 'hablaban'];[('un', 'DET'), ('bosque', 'NOUN'), ('encantado', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('cual', 'PRON'), ('no', 'ADV'), ('habitaba', 'VERB'), ('nadie', 'PRON'), ('hasta', 'ADP'), ('que', 'SCONJ'), ('un', 'DET'), ('día', 'NOUN'), ('apareció', 'VERB'), ('un', 'DET'), ('toro', 'NOUN'), ('y', 'CCONJ'), ('empezaron', 'AUX'), ('a', 'ADP'), ('descubrir', 'VERB'), ('un', 'DET'), ('mundo', 'NOUN'), ('mágico', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('cual', 'PRON'), ('las', 'DET'), ('piedras', 'NOUN'), ('hablaban.', 'PROPN')]
3a7bc6a0450eda9cc016324a2ee5b749;56;18;20;18;2;23;13N;0;0;0;1;0;0;Erase una vez un niño que le gustaba descubrir cosas y decidió subir por unas escaleras que descubrió cuando sus padres fueron a un bar, se adentró en un mundo mágico en el que comenzó a escalar y escalar y llegó al cielo.;0;1;43;2;['erase', 'una', 'vez', 'un', 'niño', 'que', 'le', 'gustaba', 'descubrir', 'cosas', 'y', 'decidió', 'subir', 'por', 'unas', 'escaleras', 'que', 'descubrió', 'cuando', 'sus', 'padres', 'fueron', 'a', 'un', 'bar', 'se', 'adentró', 'en', 'un', 'mundo', 'mágico', 'en', 'el', 'que', 'comenzó', 'a', 'escalar', 'y', 'escalar', 'y', 'llegó', 'al', 'cielo'];['erase', 'vez', 'niño', 'gustaba', 'descubrir', 'cosas', 'decidió', 'subir', 'unas', 'escaleras', 'descubrió', 'padres', 'bar', 'adentró', 'mundo', 'mágico', 'comenzó', 'escalar', 'escalar', 'llegó', 'cielo'];['eras', 'vez', 'niño', 'gustaba', 'descubrir', 'cosa', 'decidió', 'subir', 'una', 'escalera', 'descubrió', 'padr', 'bar', 'adentró', 'mundo', 'mágico', 'comenzó', 'escalar', 'escalar', 'llegó', 'cielo'];[('erase', 'VERB'), ('una', 'DET'), ('vez', 'NOUN'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('le', 'PRON'), ('gustaba', 'VERB'), ('descubrir', 'VERB'), ('cosas', 'NOUN'), ('y', 'CCONJ'), ('decidió', 'VERB'), ('subir', 'VERB'), ('por', 'ADP'), ('unas', 'DET'), ('escaleras', 'NOUN'), ('que', 'PRON'), ('descubrió', 'VERB'), ('cuando', 'SCONJ'), ('sus', 'DET'), ('padres', 'NOUN'), ('fueron', 'AUX'), ('a', 'ADP'), ('un', 'DET'), ('bar,', 'NOUN'), ('se', 'PRON'), ('adentró', 'VERB'), ('en', 'ADP'), ('un', 'DET'), ('mundo', 'NOUN'), ('mágico', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('que', 'PRON'), ('comenzó', 'VERB'), ('a', 'ADP'), ('escalar', 'VERB'), ('y', 'CCONJ'), ('escalar', 'VERB'), ('y', 'CCONJ'), ('llegó', 'VERB'), ('al', 'ADP'), ('cielo.', 'PROPN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;13V;0;0;0;1;0;0;Es un niño que sus padres se han olvidado de él a la salida del colegio y está ahí sentado esperando.;0;0;21;2;['es', 'un', 'niño', 'que', 'sus', 'padres', 'se', 'han', 'olvidado', 'de', 'él', 'a', 'la', 'salida', 'del', 'colegio', 'y', 'está', 'ahí', 'sentado', 'esperando'];['niño', 'padres', 'olvidado', 'salida', 'colegio', 'ahí', 'sentado', 'esperando'];['niño', 'padr', 'olvidado', 'salida', 'colegio', 'ahí', 'sentado', 'esperando'];[('es', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'SCONJ'), ('sus', 'DET'), ('padres', 'NOUN'), ('se', 'PRON'), ('han', 'AUX'), ('olvidado', 'VERB'), ('de', 'ADP'), ('él', 'PRON'), ('a', 'ADP'), ('la', 'DET'), ('salida', 'NOUN'), ('del', 'ADP'), ('colegio', 'NOUN'), ('y', 'CCONJ'), ('está', 'VERB'), ('ahí', 'ADV'), ('sentado', 'ADJ'), ('esperando.', 'PROPN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;9VH;0;0;0;1;0;0;Son unos granjeros que están en el momento del descanso, tomando el sol, después de haber comido en el campo.;0;0;20;2;['son', 'unos', 'granjeros', 'que', 'están', 'en', 'el', 'momento', 'del', 'descanso', 'tomando', 'el', 'sol', 'después', 'de', 'haber', 'comido', 'en', 'el', 'campo'];['granjeros', 'momento', 'descanso', 'tomando', 'sol', 'después', 'haber', 'comido', 'campo'];['granjero', 'momento', 'descanso', 'tomando', 'sol', 'despué', 'haber', 'comido', 'campo'];[('son', 'AUX'), ('unos', 'DET'), ('granjeros', 'NOUN'), ('que', 'PRON'), ('están', 'AUX'), ('en', 'ADP'), ('el', 'DET'), ('momento', 'NOUN'), ('del', 'ADP'), ('descanso,', 'NUM'), ('tomando', 'VERB'), ('el', 'DET'), ('sol,', 'NOUN'), ('después', 'ADV'), ('de', 'ADP'), ('haber', 'AUX'), ('comido', 'VERB'), ('en', 'ADP'), ('el', 'DET'), ('campo.', 'NOUN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;7VH;0;0;0;1;0;0;Es un padre dando consejos a un hijo en el ámbito laboral.;0;0;12;2;['es', 'un', 'padre', 'dando', 'consejos', 'a', 'un', 'hijo', 'en', 'el', 'ámbito', 'laboral'];['padre', 'dando', 'consejos', 'hijo', 'ámbito', 'laboral'];['padr', 'dando', 'consejo', 'hijo', 'ámbito', 'labor'];[('es', 'AUX'), ('un', 'DET'), ('padre', 'NOUN'), ('dando', 'VERB'), ('consejos', 'NOUN'), ('a', 'ADP'), ('un', 'DET'), ('hijo', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('ámbito', 'NOUN'), ('laboral.', 'PROPN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;13V;0;1;0;1;0;0;Era un niño pensando en el granero pensando a ver a quien pega el cantazo, si a la niña de rojo o la niña de negro.;0;0;26;2;['era', 'un', 'niño', 'pensando', 'en', 'el', 'granero', 'pensando', 'a', 'ver', 'a', 'quien', 'pega', 'el', 'cantazo', 'si', 'a', 'la', 'niña', 'de', 'rojo', 'o', 'la', 'niña', 'de', 'negro'];['niño', 'pensando', 'granero', 'pensando', 'ver', 'pega', 'cantazo', 'si', 'niña', 'rojo', 'niña', 'negro'];['niño', 'pensando', 'granero', 'pensando', 'ver', 'pega', 'cantazo', 'si', 'niña', 'rojo', 'niña', 'negro'];[('era', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('pensando', 'VERB'), ('en', 'ADP'), ('el', 'DET'), ('granero', 'NOUN'), ('pensando', 'AUX'), ('a', 'ADP'), ('ver', 'VERB'), ('a', 'ADP'), ('quien', 'PRON'), ('pega', 'VERB'), ('el', 'DET'), ('cantazo,', 'PROPN'), ('si', 'SCONJ'), ('a', 'ADP'), ('la', 'DET'), ('niña', 'NOUN'), ('de', 'ADP'), ('rojo', 'NOUN'), ('o', 'CCONJ'), ('la', 'DET'), ('niña', 'NOUN'), ('de', 'ADP'), ('negro.', 'PROPN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;18NM;0;1;0;1;0;0;Una madre que está consolando a su hijo, después de darle las notas, que ha sacado no sé cuantos insuficientes.;0;0;20;2;['una', 'madre', 'que', 'está', 'consolando', 'a', 'su', 'hijo', 'después', 'de', 'darle', 'las', 'notas', 'que', 'ha', 'sacado', 'no', 'sé', 'cuantos', 'insuficientes'];['madre', 'consolando', 'hijo', 'después', 'darle', 'notas', 'sacado', 'sé', 'cuantos', 'insuficientes'];['madr', 'consolando', 'hijo', 'despué', 'darl', 'nota', 'sacado', 'sé', 'cuanto', 'insuficient'];[('una', 'DET'), ('madre', 'NOUN'), ('que', 'PRON'), ('está', 'AUX'), ('consolando', 'VERB'), ('a', 'ADP'), ('su', 'DET'), ('hijo,', 'NOUN'), ('después', 'ADV'), ('de', 'ADP'), ('darle', 'VERB'), ('las', 'DET'), ('notas,', 'PROPN'), ('que', 'PRON'), ('ha', 'AUX'), ('sacado', 'VERB'), ('no', 'ADV'), ('sé', 'VERB'), ('cuantos', 'DET'), ('insuficientes.', 'PROPN')]
0869cf46fd51daaf1ee9ad0a2d2dba6a;40;14;10;16;2;50;12VN;0;0;0;1;1;0;Un pantanal con una barca abandonada. A ver qué están haciendo los de la barca. Buscar setas.;0;0;17;4;['un', 'pantanal', 'con', 'una', 'barca', 'abandonada', 'a', 'ver', 'qué', 'están', 'haciendo', 'los', 'de', 'la', 'barca', 'buscar', 'setas'];['pantanal', 'barca', 'abandonada', 'ver', 'haciendo', 'barca', 'buscar', 'setas'];['pantan', 'barca', 'abandonada', 'ver', 'haciendo', 'barca', 'buscar', 'seta'];[('un', 'DET'), ('pantanal', 'NOUN'), ('con', 'ADP'), ('una', 'DET'), ('barca', 'NOUN'), ('abandonada.', 'ADJ'), ('a', 'ADP'), ('ver', 'AUX'), ('qué', 'PRON'), ('están', 'AUX'), ('haciendo', 'VERB'), ('los', 'DET'), ('de', 'ADP'), ('la', 'DET'), ('barca.', 'PROPN'), ('buscar', 'VERB'), ('setas.', 'SCONJ')]
de3c32efe4677ed064961e2a2bd6b7be;54;18;20;16;2;50;1;0;1;0;1;0;0;Era un niño que miraba muy triste el violín, que le obligaba tocar, porque a él le hubiera gustado tocar otro instrumento, como la batería.;0;0;25;2;['era', 'un', 'niño', 'que', 'miraba', 'muy', 'triste', 'el', 'violín', 'que', 'le', 'obligaba', 'tocar', 'porque', 'a', 'él', 'le', 'hubiera', 'gustado', 'tocar', 'otro', 'instrumento', 'como', 'la', 'batería'];['niño', 'miraba', 'triste', 'violín', 'obligaba', 'tocar', 'gustado', 'tocar', 'instrumento', 'batería'];['niño', 'miraba', 'trist', 'violín', 'obligaba', 'tocar', 'gustado', 'tocar', 'instrumento', 'batería'];[('era', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('miraba', 'VERB'), ('muy', 'ADV'), ('triste', 'ADJ'), ('el', 'DET'), ('violín,', 'PROPN'), ('que', 'PRON'), ('le', 'PRON'), ('obligaba', 'VERB'), ('tocar,', 'PROPN'), ('porque', 'SCONJ'), ('a', 'ADP'), ('él', 'PRON'), ('le', 'PRON'), ('hubiera', 'AUX'), ('gustado', 'VERB'), ('tocar', 'VERB'), ('otro', 'PRON'), ('instrumento,', 'PROPN'), ('como', 'SCONJ'), ('la', 'DET'), ('batería.', 'PROPN')]
de3c32efe4677ed064961e2a2bd6b7be;54;18;20;16;2;50;12VN;0;1;1;1;0;0;Un día en el bosque en el que disfrutamos mucho y pudimos recorrer el río en una barca, haciendo cosas distintas de las habituales, y en el que lo pasamos muy bien.;0;0;32;2;['un', 'día', 'en', 'el', 'bosque', 'en', 'el', 'que', 'disfrutamos', 'mucho', 'y', 'pudimos', 'recorrer', 'el', 'río', 'en', 'una', 'barca', 'haciendo', 'cosas', 'distintas', 'de', 'las', 'habituales', 'y', 'en', 'el', 'que', 'lo', 'pasamos', 'muy', 'bien'];['día', 'bosque', 'disfrutamos', 'pudimos', 'recorrer', 'río', 'barca', 'haciendo', 'cosas', 'distintas', 'habituales', 'pasamos', 'bien'];['día', 'bosqu', 'disfrutamo', 'pudimo', 'recorr', 'río', 'barca', 'haciendo', 'cosa', 'distinta', 'habitual', 'pasamo', 'bien'];[('un', 'DET'), ('día', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('bosque', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('que', 'PRON'), ('disfrutamos', 'VERB'), ('mucho', 'ADV'), ('y', 'CCONJ'), ('pudimos', 'AUX'), ('recorrer', 'VERB'), ('el', 'DET'), ('río', 'NOUN'), ('en', 'ADP'), ('una', 'DET'), ('barca,', 'PROPN'), ('haciendo', 'VERB'), ('cosas', 'NOUN'), ('distintas', 'ADJ'), ('de', 'ADP'), ('las', 'DET'), ('habituales,', 'PROPN'), ('y', 'CCONJ'), ('en', 'ADP'), ('el', 'DET'), ('que', 'PRON'), ('lo', 'PRON'), ('pasamos', 'VERB'), ('muy', 'ADV'), ('bien.', 'PROPN')]
de3c32efe4677ed064961e2a2bd6b7be;54;18;20;16;2;50;7VH;0;0;0;1;0;0;Esta era la historía de un señor anciano en el que contaba cosas a otro alumnos más joven al que le explicaba lo importante de saber las cosas y pensarlas antes de hacerlas.;0;0;33;2;['esta', 'era', 'la', 'historía', 'de', 'un', 'señor', 'anciano', 'en', 'el', 'que', 'contaba', 'cosas', 'a', 'otro', 'alumnos', 'más', 'joven', 'al', 'que', 'le', 'explicaba', 'lo', 'importante', 'de', 'saber', 'las', 'cosas', 'y', 'pensarlas', 'antes', 'de', 'hacerlas'];['historía', 'señor', 'anciano', 'contaba', 'cosas', 'alumnos', 'joven', 'explicaba', 'importante', 'saber', 'cosas', 'pensarlas', 'hacerlas'];['historía', 'señor', 'anciano', 'contaba', 'cosa', 'alumno', 'joven', 'explicaba', 'important', 'saber', 'cosa', 'pensarla', 'hacerla'];[('esta', 'DET'), ('era', 'NOUN'), ('la', 'DET'), ('historía', 'NOUN'), ('de', 'ADP'), ('un', 'DET'), ('señor', 'NOUN'), ('anciano', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('que', 'PRON'), ('contaba', 'VERB'), ('cosas', 'NOUN'), ('a', 'ADP'), ('otro', 'DET'), ('alumnos', 'NOUN'), ('más', 'ADV'), ('joven', 'ADJ'), ('al', 'ADP'), ('que', 'PRON'), ('le', 'PRON'), ('explicaba', 'VERB'), ('lo', 'DET'), ('importante', 'ADJ'), ('de', 'ADP'), ('saber', 'VERB'), ('las', 'DET'), ('cosas', 'NOUN'), ('y', 'CCONJ'), ('pensarlas', 'NOUN'), ('antes', 'ADV'), ('de', 'ADP'), ('hacerlas.', 'PROPN')]
f73539399a0f386943ee6d98b400367f;46;15;14;17;1;53;1;0;1;0;1;0;0;Un niño que quería aprender a tocar el Violín y estaba triste por no poder escuchar su sonido debido a su problema de audición, de ahí su tristeza.;0;0;28;2;['un', 'niño', 'que', 'quería', 'aprender', 'a', 'tocar', 'el', 'violín', 'y', 'estaba', 'triste', 'por', 'no', 'poder', 'escuchar', 'su', 'sonido', 'debido', 'a', 'su', 'problema', 'de', 'audición', 'de', 'ahí', 'su', 'tristeza'];['niño', 'quería', 'aprender', 'tocar', 'violín', 'triste', 'poder', 'escuchar', 'sonido', 'debido', 'problema', 'audición', 'ahí', 'tristeza'];['niño', 'quería', 'aprend', 'tocar', 'violín', 'trist', 'poder', 'escuchar', 'sonido', 'debido', 'problema', 'audición', 'ahí', 'tristeza'];[('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('quería', 'VERB'), ('aprender', 'VERB'), ('a', 'ADP'), ('tocar', 'VERB'), ('el', 'DET'), ('violín', 'NOUN'), ('y', 'CCONJ'), ('estaba', 'AUX'), ('triste', 'ADJ'), ('por', 'ADP'), ('no', 'ADV'), ('poder', 'AUX'), ('escuchar', 'VERB'), ('su', 'DET'), ('sonido', 'NOUN'), ('debido', 'ADJ'), ('a', 'ADP'), ('su', 'DET'), ('problema', 'NOUN'), ('de', 'ADP'), ('audición,', 'PROPN'), ('de', 'ADP'), ('ahí', 'ADV'), ('su', 'DET'), ('tristeza.', 'NOUN')]
f73539399a0f386943ee6d98b400367f;46;15;14;17;1;53;9VH;0;0;0;1;0;0;Una cuadrilla de trabajadores agrícolas que descansan la siesta a la sombra de un árbol después de una dura mañana de trabajo a pleno sol. ;0;0;25;2;['una', 'cuadrilla', 'de', 'trabajadores', 'agrícolas', 'que', 'descansan', 'la', 'siesta', 'a', 'la', 'sombra', 'de', 'un', 'árbol', 'después', 'de', 'una', 'dura', 'mañana', 'de', 'trabajo', 'a', 'pleno', 'sol'];['cuadrilla', 'trabajadores', 'agrícolas', 'descansan', 'siesta', 'sombra', 'árbol', 'después', 'dura', 'mañana', 'trabajo', 'pleno', 'sol'];['cuadrilla', 'trabajador', 'agrícola', 'descansan', 'siesta', 'sombra', 'árbol', 'despué', 'dura', 'mañana', 'trabajo', 'pleno', 'sol'];[('una', 'DET'), ('cuadrilla', 'NOUN'), ('de', 'ADP'), ('trabajadores', 'NOUN'), ('agrícolas', 'ADJ'), ('que', 'PRON'), ('descansan', 'VERB'), ('la', 'DET'), ('siesta', 'NOUN'), ('a', 'ADP'), ('la', 'DET'), ('sombra', 'NOUN'), ('de', 'ADP'), ('un', 'DET'), ('árbol', 'NOUN'), ('después', 'ADV'), ('de', 'ADP'), ('una', 'DET'), ('dura', 'ADJ'), ('mañana', 'NOUN'), ('de', 'ADP'), ('trabajo', 'NOUN'), ('a', 'ADP'), ('pleno', 'ADJ'), ('sol.', 'NOUN')]
f73539399a0f386943ee6d98b400367f;46;15;14;17;1;53;11;0;0;0;1;0;0;Un bonito lugar escondido en el bosque pero de difícil acceso por sus piedras mojadas y resbaladizas por su impresionante cascada.;0;0;21;2;['un', 'bonito', 'lugar', 'escondido', 'en', 'el', 'bosque', 'pero', 'de', 'difícil', 'acceso', 'por', 'sus', 'piedras', 'mojadas', 'y', 'resbaladizas', 'por', 'su', 'impresionante', 'cascada'];['bonito', 'lugar', 'escondido', 'bosque', 'difícil', 'acceso', 'piedras', 'mojadas', 'resbaladizas', 'impresionante', 'cascada'];['bonito', 'lugar', 'escondido', 'bosqu', 'difícil', 'acceso', 'piedra', 'mojada', 'resbaladiza', 'impresionant', 'cascada'];[('un', 'DET'), ('bonito', 'ADJ'), ('lugar', 'NOUN'), ('escondido', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('bosque', 'NOUN'), ('pero', 'CCONJ'), ('de', 'ADP'), ('difícil', 'ADJ'), ('acceso', 'NOUN'), ('por', 'ADP'), ('sus', 'DET'), ('piedras', 'NOUN'), ('mojadas', 'ADJ'), ('y', 'CCONJ'), ('resbaladizas', 'ADJ'), ('por', 'ADP'), ('su', 'DET'), ('impresionante', 'ADJ'), ('cascada.', 'PROPN')]
f73539399a0f386943ee6d98b400367f;46;15;14;17;1;53;13HM;0;0;0;1;0;0;Un hombre que al volver de su trabajo encuentra a su mujer  muerta en la cama, se había suicidado con unas pastillas y él muestra su sufrimiento por no haberla podido ayudar antes.;0;0;33;2;['un', 'hombre', 'que', 'al', 'volver', 'de', 'su', 'trabajo', 'encuentra', 'a', 'su', 'mujer', 'muerta', 'en', 'la', 'cama', 'se', 'había', 'suicidado', 'con', 'unas', 'pastillas', 'y', 'él', 'muestra', 'su', 'sufrimiento', 'por', 'no', 'haberla', 'podido', 'ayudar', 'antes'];['hombre', 'volver', 'trabajo', 'encuentra', 'mujer', 'muerta', 'cama', 'suicidado', 'unas', 'pastillas', 'muestra', 'sufrimiento', 'haberla', 'podido', 'ayudar'];['hombr', 'volver', 'trabajo', 'encuentra', 'mujer', 'muerta', 'cama', 'suicidado', 'una', 'pastilla', 'muestra', 'sufrimiento', 'haberla', 'podido', 'ayudar'];[('un', 'DET'), ('hombre', 'NOUN'), ('que', 'PRON'), ('al', 'ADP'), ('volver', 'AUX'), ('de', 'ADP'), ('su', 'DET'), ('trabajo', 'NOUN'), ('encuentra', 'AUX'), ('a', 'ADP'), ('su', 'DET'), ('mujer', 'NOUN'), ('muerta', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('cama,', 'PROPN'), ('se', 'PRON'), ('había', 'AUX'), ('suicidado', 'VERB'), ('con', 'ADP'), ('unas', 'DET'), ('pastillas', 'NOUN'), ('y', 'CCONJ'), ('él', 'PRON'), ('muestra', 'VERB'), ('su', 'DET'), ('sufrimiento', 'NOUN'), ('por', 'ADP'), ('no', 'ADV'), ('haberla', 'AUX'), ('podido', 'AUX'), ('ayudar', 'VERB'), ('antes.', 'NOUN')]
